"","accuracy","label"
"874",0.15317072134884,"expected"
"875",0.15316895177559,"expected"
"876",0.153156564762842,"expected"
"877",0.153140638603594,"expected"
"878",0.153142408176844,"expected"
"879",0.153172490922089,"expected"
"880",0.153183108361588,"expected"
"881",0.153161873482591,"expected"
"882",0.153174260495339,"expected"
"883",0.153154795189592,"expected"
"884",0.15316541262909,"expected"
"885",0.153172490922089,"expected"
"886",0.153160103909341,"expected"
"887",0.15316895177559,"expected"
"888",0.153153025616342,"expected"
"889",0.15317072134884,"expected"
"890",0.153163643055841,"expected"
"891",0.15316895177559,"expected"
"892",0.153177799641838,"expected"
"893",0.153184877934837,"expected"
"894",0.15316541262909,"expected"
"895",0.153130021164096,"expected"
"896",0.153158334336091,"expected"
"897",0.153142408176844,"expected"
"898",0.153184877934837,"expected"
"899",0.153016768476114,"expected"
"900",0.153181338788338,"expected"
"901",0.153163643055841,"expected"
"902",0.15316718220234,"expected"
"903",0.15316541262909,"expected"
"904",0.153068086100356,"expected"
"905",0.153084012259603,"expected"
"906",0.153177799641838,"expected"
"907",0.153154795189592,"expected"
"908",0.15317072134884,"expected"
"909",0.153179569215088,"expected"
"910",0.152997303170367,"expected"
"911",0.153149486469843,"expected"
"912",0.15316718220234,"expected"
"913",0.153135329883845,"expected"
"914",0.153130021164096,"expected"
"915",0.153177799641838,"expected"
"916",0.153138869030345,"expected"
"917",0.15316718220234,"expected"
"918",0.153156564762842,"expected"
"919",0.153160103909341,"expected"
"920",0.15317072134884,"expected"
"921",0.153181338788338,"expected"
"922",0.1531087862851,"expected"
"923",0.153161873482591,"expected"
"924",0.153177799641838,"expected"
"925",0.153184877934837,"expected"
"926",0.153135329883845,"expected"
"927",0.153099938418851,"expected"
"928",0.153142408176844,"expected"
"929",0.15316541262909,"expected"
"930",0.153029155488862,"expected"
"931",0.15316895177559,"expected"
"932",0.153144177750094,"expected"
"933",0.153176030068589,"expected"
"934",0.15316718220234,"expected"
"935",0.153156564762842,"expected"
"936",0.153121173297847,"expected"
"937",0.153176030068589,"expected"
"938",0.15316895177559,"expected"
"939",0.153176030068589,"expected"
"940",0.153176030068589,"expected"
"941",0.15317072134884,"expected"
"942",0.15316895177559,"expected"
"943",0.153163643055841,"expected"
"944",0.153181338788338,"expected"
"945",0.153172490922089,"expected"
"946",0.153177799641838,"expected"
"947",0.153068086100356,"expected"
"948",0.153158334336091,"expected"
"949",0.153142408176844,"expected"
"950",0.153177799641838,"expected"
"951",0.153160103909341,"expected"
"952",0.153174260495339,"expected"
"953",0.15310701671185,"expected"
"954",0.15316895177559,"expected"
"955",0.153145947323343,"expected"
"956",0.153154795189592,"expected"
"957",0.153154795189592,"expected"
"958",0.153032694635362,"expected"
"959",0.153174260495339,"expected"
"960",0.153181338788338,"expected"
"961",0.15316718220234,"expected"
"962",0.153158334336091,"expected"
"963",0.153161873482591,"expected"
"964",0.153161873482591,"expected"
"965",0.153177799641838,"expected"
"966",0.153092860125852,"expected"
"967",0.15317072134884,"expected"
"968",0.153177799641838,"expected"
"969",0.153186647508087,"expected"
"970",0.153158334336091,"expected"
"971",0.153174260495339,"expected"
"972",0.15316895177559,"expected"
"973",0.153128251590846,"expected"
"974",0.153179569215088,"expected"
"975",0.153161873482591,"expected"
"976",0.15316718220234,"expected"
"977",0.153156564762842,"expected"
"978",0.153177799641838,"expected"
"979",0.15316718220234,"expected"
"980",0.15316895177559,"expected"
"981",0.15316895177559,"expected"
"982",0.15304331207486,"expected"
"983",0.153184877934837,"expected"
"984",0.153149486469843,"expected"
"985",0.153176030068589,"expected"
"986",0.15316895177559,"expected"
"987",0.153176030068589,"expected"
"988",0.153172490922089,"expected"
"989",0.153163643055841,"expected"
"990",0.153145947323343,"expected"
"991",0.15316895177559,"expected"
"992",0.153153025616342,"expected"
"993",0.153184877934837,"expected"
"994",0.153147716896593,"expected"
"995",0.15310701671185,"expected"
"996",0.153158334336091,"expected"
"997",0.153186647508087,"expected"
"998",0.153176030068589,"expected"
"999",0.153174260495339,"expected"
"1000",0.15316541262909,"expected"
"1001",0.153137099457095,"expected"
