"study","dyad","actor","receiver","kinship","actor.sex","receiver.sex","actor.adult","receiver.adult","actor.age","receiver.age","possible.groom.sec","possible.donation.sec","donation.sec","groom.sec","donation.rate","donation.lograte","groom.rate","groom.lograte","contact.sec","possible.contact.sec","contact.rate","contact.lograte"
"2016-2017","dld_sss","dld","sss",0,"m","f",FALSE,FALSE,NA,NA,36000,18000,0,96,0,0,9.6,0.436049128417542,96,36000,9.6,0.436049128417542
"2016-2017","dld_tes","dld","tes",0,"m","f",FALSE,TRUE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","dld_una","dld","una",0,"m","f",FALSE,TRUE,NA,NA,72000,18000,0,0,0,0,0,0,0,72000,0,0
"2016-2017","dos_c","dos","c",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,139,0,0,4.63333333333333,0.426375393754348,139,108000,4.63333333333333,0.426375393754348
"2016-2017","dos_cat","dos","cat",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,17,269,1.13333333333333,0.265251069291889,8.96666666666667,0.483043725755963,286,108000,9.53333333333333,0.488312134271359
"2016-2017","dos_cc","dos","cc",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","dos_ccc","dos","ccc",0,"f","f",TRUE,TRUE,NA,NA,72000,54000,0,184,0,0,9.2,0.46675242637162,184,72000,9.2,0.46675242637162
"2016-2017","dos_ccs","dos","ccs",0,"f","f",TRUE,TRUE,NA,NA,75600,21600,0,0,0,0,0,0,0,75600,0,0
"2016-2017","dos_cd","dos","cd",0,"f","f",TRUE,TRUE,NA,NA,72000,36000,0,0,0,0,0,0,0,72000,0,0
"2016-2017","dos_cs","dos","cs",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,36,0,0,1.2,0.311557659407773,36,108000,1.2,0.311557659407773
"2016-2017","dos_d","dos","d",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,10,0,0,0.333333333333333,0.206895492163361,10,108000,0.333333333333333,0.206895492163361
"2016-2017","dos_dcd","dos","dcd",0,"f","f",TRUE,TRUE,NA,NA,72000,36000,0,0,0,0,0,0,0,72000,0,0
"2016-2017","dos_dd","dos","dd",0,"f","f",TRUE,TRUE,NA,NA,57600,3600,0,10,0,0,0.625,0.218760559337868,10,57600,0.625,0.218760559337868
"2016-2017","dos_ddd","dos","ddd",0,"f","f",TRUE,FALSE,NA,NA,61200,36000,0,17,0,0,1,0.262238916208575,17,61200,1,0.262238916208575
"2016-2017","dos_ddld","dos","ddld",0,"f","f",TRUE,FALSE,NA,NA,90000,54000,0,0,0,0,0,0,0,90000,0,0
"2016-2017","dos_dld","dos","dld",0,"f","m",TRUE,FALSE,NA,NA,108000,54000,0,11,0,0,0.366666666666667,0.214403018397012,11,108000,0.366666666666667,0.214403018397012
"2016-2017","dos_dr","dos","dr",0,"f","f",TRUE,FALSE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","dos_ds","dos","ds",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","dos_eve","dos","eve",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,79,0,0,2.63333333333333,0.37809055613833,79,108000,2.63333333333333,0.37809055613833
"2016-2017","dos_ivy","dos","ivy",0,"f","f",TRUE,TRUE,NA,NA,36000,18000,0,42,0,0,4.2,0.358507464178357,42,36000,4.2,0.358507464178357
"2016-2017","dos_ld","dos","ld",0,"f","f",TRUE,FALSE,NA,NA,72000,54000,0,0,0,0,0,0,0,72000,0,0
"2016-2017","dos_ldc","dos","ldc",0,"f","m",TRUE,FALSE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","dos_ldd","dos","ldd",0,"f","m",TRUE,FALSE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","dos_lds","dos","lds",0,"f","f",TRUE,FALSE,NA,NA,93600,39600,0,0,0,0,0,0,0,93600,0,0
"2016-2017","dos_lsd","dos","lsd",0,"f","f",TRUE,FALSE,NA,NA,25200,14400,0,0,0,0,0,0,0,25200,0,0
"2016-2017","dos_no-band","dos","no-band",NA,"f","f",TRUE,FALSE,NA,NA,93600,43200,0,0,0,0,0,0,0,93600,0,0
"2016-2017","dos_ola","dos","ola",0.0919,"f","f",TRUE,TRUE,NA,NA,75600,21600,0,18,0,0,0.857142857142857,0.262119071012873,18,75600,0.857142857142857,0.262119071012873
"2016-2017","dos_r","dos","r",0,"f","f",TRUE,TRUE,NA,NA,90000,36000,0,5,0,0,0.2,0.157067654419627,5,90000,0.2,0.157067654419627
"2016-2017","dos_rc","dos","rc",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,641,109,42.7333333333333,0.593258965875629,3.63333333333333,0.405567419777224,750,108000,25,0.571308929408025
"2016-2017","dos_s","dos","s",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,8,0,0,0.266666666666667,0.1895811987614,8,108000,0.266666666666667,0.1895811987614
"2016-2017","dos_sc","dos","sc",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","dos_scs","dos","scs",0,"f","f",TRUE,TRUE,NA,NA,104400,50400,0,0,0,0,0,0,0,104400,0,0
"2016-2017","dos_sd","dos","sd",0,"f","f",TRUE,TRUE,NA,NA,32400,14400,0,0,0,0,0,0,0,32400,0,0
"2016-2017","dos_sld","dos","sld",0,"f","m",TRUE,FALSE,NA,NA,90000,36000,0,0,0,0,0,0,0,90000,0,0
"2016-2017","dos_son-of-ola","dos","son-of-ola",NA,"f","m",TRUE,FALSE,NA,NA,72000,50400,184,46,13.1428571428571,0.482127638214242,2.3,0.34424200096745,230,72000,11.5,0.486606997076835
"2016-2017","dos_ss","dos","ss",0,"f","f",TRUE,TRUE,NA,NA,111600,57600,0,0,0,0,0,0,0,111600,0,0
"2016-2017","dos_sss","dos","sss",0,"f","f",TRUE,FALSE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","dos_tes","dos","tes",0.0635,"f","f",TRUE,TRUE,NA,NA,90000,54000,814,767,54.2666666666667,0.615155406858807,30.68,0.582402095685472,1581,90000,63.24,0.64575088382658
"2016-2017","dos_una","dos","una",0,"f","f",TRUE,TRUE,NA,NA,104400,50400,0,230,0,0,7.93103448275862,0.470960955036128,230,104400,7.93103448275862,0.470960955036128
"2016-2017","dr_c","dr","c",0.1014,"f","f",FALSE,TRUE,NA,NA,72000,36000,0,54,0,0,2.7,0.358295976397108,54,72000,2.7,0.358295976397108
"2016-2017","dr_cat","dr","cat",0,"f","f",FALSE,TRUE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","dr_cc","dr","cc",0,"f","f",FALSE,TRUE,NA,NA,108000,54000,0,37,0,0,1.23333333333333,0.313858652352623,37,108000,1.23333333333333,0.313858652352623
"2016-2017","dr_ccc","dr","ccc",0,"f","f",FALSE,TRUE,NA,NA,108000,54000,0,189,0,0,6.3,0.452724370458329,189,108000,6.3,0.452724370458329
"2016-2017","dr_ccs","dr","ccs",0.285,"f","f",FALSE,TRUE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","dr_cd","dr","cd",0.0455,"f","f",FALSE,TRUE,NA,NA,108000,54000,0,76,0,0,2.53333333333333,0.374792748795691,76,108000,2.53333333333333,0.374792748795691
"2016-2017","dr_cs","dr","cs",0.1248,"f","f",FALSE,TRUE,NA,NA,21600,21600,0,76,0,0,12.6666666666667,0.435231480938414,76,21600,12.6666666666667,0.435231480938414
"2016-2017","dr_d","dr","d",0,"f","f",FALSE,TRUE,NA,NA,90000,36000,0,35,0,0,1.4,0.314135308839255,35,90000,1.4,0.314135308839255
"2016-2017","dr_dcd","dr","dcd",0.0432,"f","f",FALSE,TRUE,NA,NA,108000,54000,9318,3970,621.2,0.838765646559811,132.333333333333,0.715000377852294,13288,108000,442.933333333333,0.819222164024561
"2016-2017","dr_dd","dr","dd",0.0027,"f","f",FALSE,TRUE,NA,NA,108000,54000,0,9,0,0,0.3,0.198671927613863,9,108000,0.3,0.198671927613863
"2016-2017","dr_ddd","dr","ddd",0,"f","f",FALSE,FALSE,NA,NA,79200,36000,0,23,0,0,1.04545454545455,0.281749065430073,23,79200,1.04545454545455,0.281749065430073
"2016-2017","dr_ddld","dr","ddld",0,"f","f",FALSE,FALSE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","dr_dld","dr","dld",0,"f","m",FALSE,FALSE,NA,NA,108000,54000,0,27,0,0,0.9,0.287509675648641,27,108000,0.9,0.287509675648641
"2016-2017","dr_dos","dr","dos",0,"f","f",FALSE,TRUE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","dr_ds","dr","ds",0.5,"f","f",FALSE,TRUE,NA,NA,75600,21600,2433,3255,405.5,0.781256593866038,155,0.720030481252832,5688,75600,270.857142857143,0.769707729343451
"2016-2017","dr_eve","dr","eve",0,"f","f",FALSE,TRUE,NA,NA,90000,54000,0,0,0,0,0,0,0,90000,0,0
"2016-2017","dr_ivy","dr","ivy",0,"f","f",FALSE,TRUE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","dr_ld","dr","ld",0.1383,"f","f",FALSE,FALSE,NA,NA,72000,36000,0,12,0,0,0.6,0.229332324506355,12,72000,0.6,0.229332324506355
"2016-2017","dr_ldc","dr","ldc",0,"f","m",FALSE,FALSE,NA,NA,90000,54000,0,17,0,0,0.68,0.253373245801277,17,90000,0.68,0.253373245801277
"2016-2017","dr_ldd","dr","ldd",0.0346,"f","m",FALSE,FALSE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","dr_lds","dr","lds",0.0836,"f","f",FALSE,FALSE,NA,NA,111600,57600,0,0,0,0,0,0,0,111600,0,0
"2016-2017","dr_lsd","dr","lsd",0,"f","f",FALSE,FALSE,NA,NA,3600,3600,0,0,0,0,0,0,0,3600,0,0
"2016-2017","dr_no-band","dr","no-band",NA,"f","f",FALSE,FALSE,NA,NA,50400,21600,0,86,0,0,6.14285714285714,0.412450378072924,86,50400,6.14285714285714,0.412450378072924
"2016-2017","dr_ola","dr","ola",0,"f","f",FALSE,TRUE,NA,NA,108000,54000,0,28,0,0,0.933333333333333,0.290537429181239,28,108000,0.933333333333333,0.290537429181239
"2016-2017","dr_r","dr","r",0,"f","f",FALSE,TRUE,NA,NA,108000,54000,73,10,4.86666666666667,0.394986515196677,0.333333333333333,0.206895492163361,83,108000,2.76666666666667,0.382300275029341
"2016-2017","dr_rc","dr","rc",0.351,"f","f",FALSE,TRUE,NA,NA,108000,54000,0,79,0,0,2.63333333333333,0.37809055613833,79,108000,2.63333333333333,0.37809055613833
"2016-2017","dr_s","dr","s",0,"f","f",FALSE,TRUE,NA,NA,108000,54000,0,17,0,0,0.566666666666667,0.249387408269556,17,108000,0.566666666666667,0.249387408269556
"2016-2017","dr_sc","dr","sc",0.0944,"f","f",FALSE,TRUE,NA,NA,72000,50400,0,0,0,0,0,0,0,72000,0,0
"2016-2017","dr_scs","dr","scs",0.0541,"f","f",FALSE,TRUE,NA,NA,57600,36000,0,0,0,0,0,0,0,57600,0,0
"2016-2017","dr_sd","dr","sd",0.076,"f","f",FALSE,TRUE,NA,NA,104400,50400,0,0,0,0,0,0,0,104400,0,0
"2016-2017","dr_sld","dr","sld",0,"f","m",FALSE,FALSE,NA,NA,57600,3600,0,123,0,0,7.6875,0.439755440289589,123,57600,7.6875,0.439755440289589
"2016-2017","dr_son-of-ola","dr","son-of-ola",NA,"f","m",FALSE,FALSE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","dr_ss","dr","ss",0.0185,"f","f",FALSE,TRUE,NA,NA,75600,54000,0,0,0,0,0,0,0,75600,0,0
"2016-2017","dr_sss","dr","sss",0,"f","f",FALSE,FALSE,NA,NA,108000,54000,6,20,0.4,0.178577287289355,0.666666666666667,0.26268785601303,26,108000,0.866666666666667,0.2843717981421
"2016-2017","dr_tes","dr","tes",0,"f","f",FALSE,TRUE,NA,NA,75600,21600,0,11,0,0,0.523809523809524,0.221210705062916,11,75600,0.523809523809524,0.221210705062916
"2016-2017","dr_una","dr","una",0,"f","f",FALSE,TRUE,NA,NA,104400,50400,0,19,0,0,0.655172413793103,0.259236429033719,19,104400,0.655172413793103,0.259236429033719
"2016-2017","ds_c","ds","c",0.0928,"f","f",TRUE,TRUE,NA,NA,108000,64800,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ds_cat","ds","cat",0,"f","f",TRUE,TRUE,NA,NA,93600,39600,0,0,0,0,0,0,0,93600,0,0
"2016-2017","ds_cc","ds","cc",0.0626,"f","f",TRUE,TRUE,NA,NA,108000,61200,78,830,4.58823529411765,0.396433180655926,27.6666666666667,0.580042763258596,908,108000,30.2666666666667,0.587783589648463
"2016-2017","ds_ccc","ds","ccc",0,"f","f",TRUE,TRUE,NA,NA,90000,64800,97,442,5.38888888888889,0.41384080540426,17.68,0.53416919361151,539,90000,21.56,0.551526041492102
"2016-2017","ds_ccs","ds","ccs",0.2573,"f","f",TRUE,TRUE,NA,NA,90000,68400,66,16,3.47368421052632,0.377673963710821,0.64,0.248362674825445,82,90000,3.28,0.387360547797096
"2016-2017","ds_cd","ds","cd",0.054,"f","f",TRUE,TRUE,NA,NA,108000,64800,0,287,0,0,9.56666666666667,0.48861224630218,287,108000,9.56666666666667,0.48861224630218
"2016-2017","ds_cs","ds","cs",0,"f","f",TRUE,TRUE,NA,NA,79200,64800,193,629,10.7222222222222,0.475478762596215,28.5909090909091,0.571442660219873,822,79200,37.3636363636364,0.595134392549514
"2016-2017","ds_csc","ds","csc",0.0609,"f","f",TRUE,TRUE,NA,NA,NA,10800,0,NA,0,0,NA,NA,0,10800,0,0
"2016-2017","ds_d","ds","d",0,"f","f",TRUE,TRUE,NA,NA,108000,64800,0,322,0,0,10.7333333333333,0.498508101885086,322,108000,10.7333333333333,0.498508101885086
"2016-2017","ds_dcd","ds","dcd",0.1112,"f","f",TRUE,TRUE,NA,NA,108000,64800,0,901,0,0,30.0333333333333,0.587116579310546,901,108000,30.0333333333333,0.587116579310546
"2016-2017","ds_dd","ds","dd",0,"f","f",TRUE,TRUE,NA,NA,108000,68400,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ds_ddd","ds","ddd",0,"f","f",TRUE,FALSE,NA,NA,61200,18000,52,0,10.4,0.40520927097686,0,0,52,61200,3.05882352941176,0.360218385609821
"2016-2017","ds_ddld","ds","ddld",0.0787,"f","f",TRUE,FALSE,NA,NA,90000,36000,0,0,0,0,0,0,0,90000,0,0
"2016-2017","ds_dld","ds","dld",0,"f","m",TRUE,FALSE,NA,NA,90000,54000,0,0,0,0,0,0,0,90000,0,0
"2016-2017","ds_dos","ds","dos",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,8,0,0,0.266666666666667,0.1895811987614,8,108000,0.266666666666667,0.1895811987614
"2016-2017","ds_dr","ds","dr",0.5,"f","f",TRUE,FALSE,NA,NA,75600,54000,3964,12246,264.266666666667,0.760343152803969,583.142857142857,0.837964836318358,16210,75600,771.904761904762,0.86292733378121
"2016-2017","ds_eve","ds","eve",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,59,0,0,1.96666666666667,0.353268736502719,59,108000,1.96666666666667,0.353268736502719
"2016-2017","ds_hilga","ds","hilga",0.1652,"f","f",TRUE,FALSE,NA,NA,NA,3600,0,NA,0,0,NA,NA,0,3600,0,0
"2016-2017","ds_ivy","ds","ivy",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,232,0,0,7.73333333333333,0.47032716417833,232,108000,7.73333333333333,0.47032716417833
"2016-2017","ds_ld","ds","ld",0,"f","f",TRUE,FALSE,NA,NA,108000,54000,0,10,0,0,0.333333333333333,0.206895492163361,10,108000,0.333333333333333,0.206895492163361
"2016-2017","ds_ldc","ds","ldc",0.0085,"f","m",TRUE,FALSE,NA,NA,93600,39600,0,8,0,0,0.307692307692308,0.191951229115871,8,93600,0.307692307692308,0.191951229115871
"2016-2017","ds_ldd","ds","ldd",0.081,"f","m",TRUE,FALSE,NA,NA,72000,36000,0,6,0,0,0.3,0.17398398002096,6,72000,0.3,0.17398398002096
"2016-2017","ds_lds","ds","lds",0,"f","f",TRUE,FALSE,NA,NA,111600,57600,0,0,0,0,0,0,0,111600,0,0
"2016-2017","ds_lsd","ds","lsd",0,"f","f",TRUE,FALSE,NA,NA,18000,14400,0,0,0,0,0,0,0,18000,0,0
"2016-2017","ds_no-band","ds","no-band",NA,"f","f",TRUE,FALSE,NA,NA,57600,36000,0,15,0,0,0.9375,0.252943932360819,15,57600,0.9375,0.252943932360819
"2016-2017","ds_ola","ds","ola",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,20,0,0,0.666666666666667,0.26268785601303,20,108000,0.666666666666667,0.26268785601303
"2016-2017","ds_r","ds","r",0.1594,"f","f",TRUE,TRUE,NA,NA,108000,61200,119,78,7,0.434361650038572,2.6,0.377005232118959,197,108000,6.56666666666667,0.456282900432917
"2016-2017","ds_rc","ds","rc",0.2018,"f","f",TRUE,TRUE,NA,NA,108000,64800,71,190,3.94444444444444,0.386013414352918,6.33333333333333,0.453177296022646,261,108000,8.7,0.480448579097587
"2016-2017","ds_s","ds","s",0,"f","f",TRUE,TRUE,NA,NA,108000,64800,31,188,1.72222222222222,0.312818562837216,6.26666666666667,0.45226905477443,219,108000,7.3,0.46537362928538
"2016-2017","ds_sc","ds","sc",0.0908,"f","f",TRUE,TRUE,NA,NA,104400,68400,127,19,6.68421052631579,0.43581913535568,0.655172413793103,0.259236429033719,146,104400,5.03448275862069,0.431848311196127
"2016-2017","ds_scc","ds","scc",NA,"f","f",TRUE,TRUE,NA,NA,NA,10800,0,NA,0,0,NA,NA,0,10800,0,0
"2016-2017","ds_scs","ds","scs",0,"f","f",TRUE,TRUE,NA,NA,104400,61200,0,60,0,0,2.06896551724138,0.355735480825212,60,104400,2.06896551724138,0.355735480825212
"2016-2017","ds_sd","ds","sd",0.0443,"f","f",TRUE,TRUE,NA,NA,104400,64800,0,23,0,0,0.793103448275862,0.275013669789303,23,104400,0.793103448275862,0.275013669789303
"2016-2017","ds_sld","ds","sld",0,"f","m",TRUE,FALSE,NA,NA,61200,21600,0,0,0,0,0,0,0,61200,0,0
"2016-2017","ds_son-of-ola","ds","son-of-ola",NA,"f","m",TRUE,FALSE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ds_ss","ds","ss",0,"f","f",TRUE,TRUE,NA,NA,75600,54000,0,226,0,0,10.7619047619048,0.482938471109376,226,75600,10.7619047619048,0.482938471109376
"2016-2017","ds_sss","ds","sss",0,"f","f",TRUE,FALSE,NA,NA,108000,57600,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ds_una","ds","una",0,"f","f",TRUE,TRUE,NA,NA,104400,50400,19,26,1.35714285714286,0.276671815900422,0.896551724137931,0.28520605374626,45,104400,1.55172413793103,0.331312424824606
"2016-2017","eve_c","eve","c",0,"f","f",TRUE,TRUE,NA,NA,90000,36000,0,793,0,0,31.72,0.585320661413337,793,90000,31.72,0.585320661413337
"2016-2017","eve_cat","eve","cat",0.2456,"f","f",TRUE,TRUE,NA,NA,90000,54000,517,760,34.4666666666667,0.573563802486032,30.4,0.581599437508492,1277,90000,51.08,0.627044567944243
"2016-2017","eve_cc","eve","cc",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,209,0,0,6.96666666666667,0.461359783626892,209,108000,6.96666666666667,0.461359783626892
"2016-2017","eve_ccc","eve","ccc",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,271,0,0,9.03333333333333,0.483680497073243,271,108000,9.03333333333333,0.483680497073243
"2016-2017","eve_ccs","eve","ccs",0,"f","f",TRUE,TRUE,NA,NA,75600,54000,0,60,0,0,2.85714285714286,0.365957130017771,60,75600,2.85714285714286,0.365957130017771
"2016-2017","eve_cd","eve","cd",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,190,0,0,6.33333333333333,0.453177296022646,190,108000,6.33333333333333,0.453177296022646
"2016-2017","eve_cs","eve","cs",0,"f","f",TRUE,TRUE,NA,NA,72000,36000,0,103,0,0,5.15,0.415255356881728,103,72000,5.15,0.415255356881728
"2016-2017","eve_d","eve","d",0,"f","f",TRUE,TRUE,NA,NA,36000,18000,0,592,0,0,59.2,0.608619531494513,592,36000,59.2,0.608619531494513
"2016-2017","eve_dcd","eve","dcd",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,47,157,3.13333333333333,0.355262330799473,5.23333333333333,0.436811441627115,204,108000,6.8,0.459280595744736
"2016-2017","eve_dd","eve","dd",0,"f","f",TRUE,TRUE,NA,NA,75600,54000,0,55,0,0,2.61904761904762,0.358343797627042,55,75600,2.61904761904762,0.358343797627042
"2016-2017","eve_ddd","eve","ddd",0.5,"f","f",TRUE,FALSE,NA,NA,90000,36000,6010,9289,601,0.829388901929193,371.56,0.800932878524492,15299,90000,611.96,0.844668266207094
"2016-2017","eve_ddld","eve","ddld",0,"f","f",TRUE,FALSE,NA,NA,36000,18000,0,0,0,0,0,0,0,36000,0,0
"2016-2017","eve_dld","eve","dld",0,"f","m",TRUE,FALSE,NA,NA,108000,54000,0,74,0,0,2.46666666666667,0.372522035592114,74,108000,2.46666666666667,0.372522035592114
"2016-2017","eve_dos","eve","dos",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,146,98,9.73333333333333,0.457974852631293,3.26666666666667,0.396476690924761,244,108000,8.13333333333333,0.474660231370366
"2016-2017","eve_dr","eve","dr",0,"f","f",TRUE,FALSE,NA,NA,90000,36000,0,19,0,0,0.76,0.262609267347153,19,90000,0.76,0.262609267347153
"2016-2017","eve_ds","eve","ds",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,62,0,0,2.06666666666667,0.35747845539373,62,108000,2.06666666666667,0.35747845539373
"2016-2017","eve_ivy","eve","ivy",0.0942,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,687,0,0,22.9,0.563749164799059,687,108000,22.9,0.563749164799059
"2016-2017","eve_ld","eve","ld",0,"f","f",TRUE,FALSE,NA,NA,90000,36000,0,8,0,0,0.32,0.192611182763299,8,90000,0.32,0.192611182763299
"2016-2017","eve_ldc","eve","ldc",0,"f","m",TRUE,FALSE,NA,NA,72000,36000,0,0,0,0,0,0,0,72000,0,0
"2016-2017","eve_ldd","eve","ldd",0,"f","m",TRUE,FALSE,NA,NA,93600,39600,0,100,0,0,3.84615384615385,0.403180478164657,100,93600,3.84615384615385,0.403180478164657
"2016-2017","eve_lds","eve","lds",0,"f","f",TRUE,FALSE,NA,NA,97200,43200,95,22,7.91666666666667,0.42762985295798,0.814814814814815,0.273019036095776,117,97200,4.33333333333333,0.415401090862031
"2016-2017","eve_lsd","eve","lsd",0,"f","f",TRUE,FALSE,NA,NA,25200,14400,0,0,0,0,0,0,0,25200,0,0
"2016-2017","eve_no-band","eve","no-band",NA,"f","f",TRUE,FALSE,NA,NA,93600,43200,0,43,0,0,1.65384615384615,0.330589717105189,43,93600,1.65384615384615,0.330589717105189
"2016-2017","eve_ola","eve","ola",0,"f","f",TRUE,TRUE,NA,NA,75600,54000,43,74,2.86666666666667,0.347277246969336,3.52380952380952,0.384350289286565,117,75600,5.57142857142857,0.424694629675886
"2016-2017","eve_r","eve","r",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,481,0,0,16.0333333333333,0.533046126965577,481,108000,16.0333333333333,0.533046126965577
"2016-2017","eve_rc","eve","rc",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,280,0,0,9.33333333333333,0.48648920473579,280,108000,9.33333333333333,0.48648920473579
"2016-2017","eve_s","eve","s",0,"f","f",TRUE,TRUE,NA,NA,93600,39600,0,69,0,0,2.65384615384615,0.371151812161582,69,93600,2.65384615384615,0.371151812161582
"2016-2017","eve_sc","eve","sc",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,8,0,0,0.266666666666667,0.1895811987614,8,108000,0.266666666666667,0.1895811987614
"2016-2017","eve_scs","eve","scs",0,"f","f",TRUE,TRUE,NA,NA,104400,50400,0,287,0,0,9.89655172413793,0.490045677842866,287,104400,9.89655172413793,0.490045677842866
"2016-2017","eve_sd","eve","sd",0,"f","f",TRUE,TRUE,NA,NA,104400,50400,81,128,5.78571428571429,0.406983970853152,4.41379310344828,0.420545061587188,209,104400,7.20689655172414,0.462713265187087
"2016-2017","eve_sld","eve","sld",0,"f","m",TRUE,FALSE,NA,NA,90000,36000,0,106,0,0,4.24,0.409625441996152,106,90000,4.24,0.409625441996152
"2016-2017","eve_son-of-ola","eve","son-of-ola",NA,"f","m",TRUE,FALSE,NA,NA,90000,54000,215,141,14.3333333333333,0.493292373717917,5.64,0.434433385180943,356,90000,14.24,0.515248942951136
"2016-2017","eve_ss","eve","ss",0,"f","f",TRUE,TRUE,NA,NA,111600,57600,0,406,0,0,13.0967741935484,0.516990494735399,406,111600,13.0967741935484,0.516990494735399
"2016-2017","eve_sss","eve","sss",0,"f","f",TRUE,FALSE,NA,NA,90000,54000,0,37,0,0,1.48,0.318874902390597,37,90000,1.48,0.318874902390597
"2016-2017","eve_tes","eve","tes",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,368,0,0,12.2666666666667,0.50999607640043,368,108000,12.2666666666667,0.50999607640043
"2016-2017","eve_una","eve","una",0,"f","f",TRUE,TRUE,NA,NA,104400,50400,6,243,0.428571428571429,0.179715156548182,8.37931034482759,0.475698804296689,249,104400,8.58620689655172,0.477800978422464
"2016-2017","hilga_c","hilga","c",0,"f","f",FALSE,TRUE,NA,NA,NA,10800,0,NA,0,0,NA,NA,0,10800,0,0
"2016-2017","hilga_cc","hilga","cc",0,"f","f",FALSE,TRUE,NA,NA,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2016-2017","hilga_ccc","hilga","ccc",0,"f","f",FALSE,TRUE,NA,NA,NA,10800,0,NA,0,0,NA,NA,0,10800,0,0
"2016-2017","hilga_ccs","hilga","ccs",0.1585,"f","f",FALSE,TRUE,NA,NA,NA,14400,0,NA,0,0,NA,NA,0,14400,0,0
"2016-2017","hilga_cd","hilga","cd",0.1164,"f","f",FALSE,TRUE,NA,NA,NA,10800,0,NA,0,0,NA,NA,0,10800,0,0
"2016-2017","hilga_cs","hilga","cs",0.0358,"f","f",FALSE,TRUE,NA,NA,NA,10800,0,NA,0,0,NA,NA,0,10800,0,0
"2016-2017","hilga_csc","hilga","csc",0.0787,"f","f",FALSE,TRUE,NA,NA,NA,10800,0,NA,0,0,NA,NA,0,10800,0,0
"2016-2017","hilga_d","hilga","d",0,"f","f",FALSE,TRUE,NA,NA,NA,10800,0,NA,0,0,NA,NA,0,10800,0,0
"2016-2017","hilga_dcd","hilga","dcd",0.0119,"f","f",FALSE,TRUE,NA,NA,NA,10800,0,NA,0,0,NA,NA,0,10800,0,0
"2016-2017","hilga_dd","hilga","dd",0,"f","f",FALSE,TRUE,NA,NA,NA,14400,0,NA,0,0,NA,NA,0,14400,0,0
"2016-2017","hilga_ds","hilga","ds",0.1652,"f","f",FALSE,TRUE,NA,NA,NA,10800,0,NA,0,0,NA,NA,0,10800,0,0
"2016-2017","hilga_r","hilga","r",0,"f","f",FALSE,TRUE,NA,NA,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2016-2017","hilga_rc","hilga","rc",0.5,"f","f",FALSE,TRUE,NA,NA,NA,10800,656,NA,218.666666666667,0.698554265647602,NA,NA,656,10800,218.666666666667,0.698554265647602
